CIP_Year|CIP_Code|CIP_Title|SOC_Year|SOC_Code|SOC_Title|Education_Requirement|Star_Rating
2020|400101|Physical Sciences, General.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400101|Physical Sciences, General.|2018|25-2031|Secondary School Teachers, Except Special and Career/Technical Education|Bachelors degree|5
2020|400201|Astronomy.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400201|Astronomy.|2018|19-2011|Astronomers|NULL|NULL
2020|400201|Astronomy.|2018|25-1051|Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary|NULL|NULL
2020|400202|Astrophysics.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400202|Astrophysics.|2018|19-2011|Astronomers|NULL|NULL
2020|400202|Astrophysics.|2018|19-2012|Physicists|NULL|NULL
2020|400202|Astrophysics.|2018|25-1051|Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary|NULL|NULL
2020|400203|Planetary Astronomy and Science.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400203|Planetary Astronomy and Science.|2018|19-2011|Astronomers|NULL|NULL
2020|400203|Planetary Astronomy and Science.|2018|25-1051|Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary|NULL|NULL
2020|400299|Astronomy and Astrophysics, Other.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400299|Astronomy and Astrophysics, Other.|2018|19-2011|Astronomers|NULL|NULL
2020|400299|Astronomy and Astrophysics, Other.|2018|25-1051|Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary|NULL|NULL
2020|400299|Astronomy and Astrophysics, Other.|2018|25-1054|Physics Teachers, Postsecondary|NULL|NULL
2020|400401|Atmospheric Sciences and Meteorology, General.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400401|Atmospheric Sciences and Meteorology, General.|2018|19-2021|Atmospheric and Space Scientists|Bachelors degree|4
2020|400401|Atmospheric Sciences and Meteorology, General.|2018|19-4099|Life, Physical, and Social Science Technicians, All Other|NULL|NULL
2020|400401|Atmospheric Sciences and Meteorology, General.|2018|25-1051|Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary|NULL|NULL
2020|400402|Atmospheric Chemistry and Climatology.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400402|Atmospheric Chemistry and Climatology.|2018|19-2021|Atmospheric and Space Scientists|Bachelors degree|4
2020|400402|Atmospheric Chemistry and Climatology.|2018|25-1051|Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary|NULL|NULL
2020|400403|Atmospheric Physics and Dynamics.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400403|Atmospheric Physics and Dynamics.|2018|19-2021|Atmospheric and Space Scientists|Bachelors degree|4
2020|400403|Atmospheric Physics and Dynamics.|2018|25-1051|Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary|NULL|NULL
2020|400404|Meteorology.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400404|Meteorology.|2018|19-2021|Atmospheric and Space Scientists|Bachelors degree|4
2020|400404|Meteorology.|2018|25-1051|Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary|NULL|NULL
2020|400499|Atmospheric Sciences and Meteorology, Other.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400499|Atmospheric Sciences and Meteorology, Other.|2018|19-2021|Atmospheric and Space Scientists|Bachelors degree|4
2020|400499|Atmospheric Sciences and Meteorology, Other.|2018|25-1051|Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary|NULL|NULL
2020|400501|Chemistry, General.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400501|Chemistry, General.|2018|19-2031|Chemists|Bachelors degree|4
2020|400501|Chemistry, General.|2018|19-4013|Food Science Technicians|NULL|NULL
2020|400501|Chemistry, General.|2018|19-4031|Chemical Technicians|Associates degree|4
2020|400501|Chemistry, General.|2018|19-4092|Forensic Science Technicians|NULL|NULL
2020|400501|Chemistry, General.|2018|25-1052|Chemistry Teachers, Postsecondary|NULL|NULL
2020|400501|Chemistry, General.|2018|25-2031|Secondary School Teachers, Except Special and Career/Technical Education|Bachelors degree|5
2020|400502|Analytical Chemistry.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400502|Analytical Chemistry.|2018|19-2031|Chemists|Bachelors degree|4
2020|400502|Analytical Chemistry.|2018|19-4031|Chemical Technicians|Associates degree|4
2020|400502|Analytical Chemistry.|2018|25-1052|Chemistry Teachers, Postsecondary|NULL|NULL
2020|400503|Inorganic Chemistry.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400503|Inorganic Chemistry.|2018|19-2031|Chemists|Bachelors degree|4
2020|400503|Inorganic Chemistry.|2018|19-4031|Chemical Technicians|Associates degree|4
2020|400503|Inorganic Chemistry.|2018|25-1052|Chemistry Teachers, Postsecondary|NULL|NULL
2020|400504|Organic Chemistry.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400504|Organic Chemistry.|2018|19-2031|Chemists|Bachelors degree|4
2020|400504|Organic Chemistry.|2018|19-4031|Chemical Technicians|Associates degree|4
2020|400504|Organic Chemistry.|2018|25-1052|Chemistry Teachers, Postsecondary|NULL|NULL
2020|400506|Physical Chemistry.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400506|Physical Chemistry.|2018|19-2031|Chemists|Bachelors degree|4
2020|400506|Physical Chemistry.|2018|25-1052|Chemistry Teachers, Postsecondary|NULL|NULL
2020|400507|Polymer Chemistry.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400507|Polymer Chemistry.|2018|19-2031|Chemists|Bachelors degree|4
2020|400507|Polymer Chemistry.|2018|25-1052|Chemistry Teachers, Postsecondary|NULL|NULL
2020|400508|Chemical Physics.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400508|Chemical Physics.|2018|19-2031|Chemists|Bachelors degree|4
2020|400508|Chemical Physics.|2018|25-1052|Chemistry Teachers, Postsecondary|NULL|NULL
2020|400508|Chemical Physics.|2018|25-1054|Physics Teachers, Postsecondary|NULL|NULL
2020|400509|Environmental Chemistry.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400509|Environmental Chemistry.|2018|19-2031|Chemists|Bachelors degree|4
2020|400509|Environmental Chemistry.|2018|19-2041|Environmental Scientists and Specialists, Including Health|Bachelors degree|4
2020|400509|Environmental Chemistry.|2018|19-4031|Chemical Technicians|Associates degree|4
2020|400509|Environmental Chemistry.|2018|19-4042|Environmental Science and Protection Technicians, Including Health|NULL|NULL
2020|400509|Environmental Chemistry.|2018|25-1052|Chemistry Teachers, Postsecondary|NULL|NULL
2020|400509|Environmental Chemistry.|2018|25-1053|Environmental Science Teachers, Postsecondary|NULL|NULL
2020|400510|Forensic Chemistry.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400510|Forensic Chemistry.|2018|19-2031|Chemists|Bachelors degree|4
2020|400510|Forensic Chemistry.|2018|19-4092|Forensic Science Technicians|NULL|NULL
2020|400510|Forensic Chemistry.|2018|25-1052|Chemistry Teachers, Postsecondary|NULL|NULL
2020|400511|Theoretical Chemistry.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400511|Theoretical Chemistry.|2018|19-2031|Chemists|Bachelors degree|4
2020|400511|Theoretical Chemistry.|2018|25-1052|Chemistry Teachers, Postsecondary|NULL|NULL
2020|400512|Cheminformatics/Chemistry Informatics.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400512|Cheminformatics/Chemistry Informatics.|2018|15-1221|Computer and Information Research Scientists|NULL|NULL
2020|400512|Cheminformatics/Chemistry Informatics.|2018|15-1299|Computer Occupations, All Other|NULL|NULL
2020|400512|Cheminformatics/Chemistry Informatics.|2018|15-2051|Data Scientists|NULL|NULL
2020|400512|Cheminformatics/Chemistry Informatics.|2018|19-2031|Chemists|Bachelors degree|4
2020|400512|Cheminformatics/Chemistry Informatics.|2018|25-1052|Chemistry Teachers, Postsecondary|NULL|NULL
2020|400599|Chemistry, Other.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400599|Chemistry, Other.|2018|19-2031|Chemists|Bachelors degree|4
2020|400599|Chemistry, Other.|2018|25-1052|Chemistry Teachers, Postsecondary|NULL|NULL
2020|400601|Geology/Earth Science, General.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400601|Geology/Earth Science, General.|2018|19-2042|Geoscientists, Except Hydrologists and Geographers|NULL|NULL
2020|400601|Geology/Earth Science, General.|2018|19-2043|Hydrologists|NULL|NULL
2020|400601|Geology/Earth Science, General.|2018|19-4043|Geological Technicians, Except Hydrologic Technicians|NULL|NULL
2020|400601|Geology/Earth Science, General.|2018|25-1051|Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary|NULL|NULL
2020|400602|Geochemistry.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400602|Geochemistry.|2018|19-2042|Geoscientists, Except Hydrologists and Geographers|NULL|NULL
2020|400602|Geochemistry.|2018|25-1051|Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary|NULL|NULL
2020|400602|Geochemistry.|2018|25-1052|Chemistry Teachers, Postsecondary|NULL|NULL
2020|400603|Geophysics and Seismology.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400603|Geophysics and Seismology.|2018|19-2042|Geoscientists, Except Hydrologists and Geographers|NULL|NULL
2020|400603|Geophysics and Seismology.|2018|25-1051|Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary|NULL|NULL
2020|400604|Paleontology.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400604|Paleontology.|2018|19-2042|Geoscientists, Except Hydrologists and Geographers|NULL|NULL
2020|400604|Paleontology.|2018|25-1051|Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary|NULL|NULL
2020|400605|Hydrology and Water Resources Science.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400605|Hydrology and Water Resources Science.|2018|19-2043|Hydrologists|NULL|NULL
2020|400605|Hydrology and Water Resources Science.|2018|19-4044|Hydrologic Technicians|NULL|NULL
2020|400605|Hydrology and Water Resources Science.|2018|25-1051|Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary|NULL|NULL
2020|400606|Geochemistry and Petrology.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400606|Geochemistry and Petrology.|2018|19-2042|Geoscientists, Except Hydrologists and Geographers|NULL|NULL
2020|400606|Geochemistry and Petrology.|2018|25-1051|Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary|NULL|NULL
2020|400607|Oceanography, Chemical and Physical.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400607|Oceanography, Chemical and Physical.|2018|19-2042|Geoscientists, Except Hydrologists and Geographers|NULL|NULL
2020|400607|Oceanography, Chemical and Physical.|2018|19-2043|Hydrologists|NULL|NULL
2020|400607|Oceanography, Chemical and Physical.|2018|25-1051|Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary|NULL|NULL
2020|400699|Geological and Earth Sciences/Geosciences, Other.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400699|Geological and Earth Sciences/Geosciences, Other.|2018|19-2042|Geoscientists, Except Hydrologists and Geographers|NULL|NULL
2020|400699|Geological and Earth Sciences/Geosciences, Other.|2018|25-1051|Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary|NULL|NULL
2020|400801|Physics, General.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400801|Physics, General.|2018|19-2012|Physicists|NULL|NULL
2020|400801|Physics, General.|2018|25-1054|Physics Teachers, Postsecondary|NULL|NULL
2020|400801|Physics, General.|2018|25-2031|Secondary School Teachers, Except Special and Career/Technical Education|Bachelors degree|5
2020|400802|Atomic/Molecular Physics.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400802|Atomic/Molecular Physics.|2018|19-2012|Physicists|NULL|NULL
2020|400802|Atomic/Molecular Physics.|2018|25-1054|Physics Teachers, Postsecondary|NULL|NULL
2020|400804|Elementary Particle Physics.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400804|Elementary Particle Physics.|2018|19-2012|Physicists|NULL|NULL
2020|400804|Elementary Particle Physics.|2018|25-1054|Physics Teachers, Postsecondary|NULL|NULL
2020|400805|Plasma and High-Temperature Physics.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400805|Plasma and High-Temperature Physics.|2018|19-2012|Physicists|NULL|NULL
2020|400805|Plasma and High-Temperature Physics.|2018|25-1054|Physics Teachers, Postsecondary|NULL|NULL
2020|400806|Nuclear Physics.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400806|Nuclear Physics.|2018|19-2012|Physicists|NULL|NULL
2020|400806|Nuclear Physics.|2018|25-1054|Physics Teachers, Postsecondary|NULL|NULL
2020|400807|Optics/Optical Sciences.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400807|Optics/Optical Sciences.|2018|19-2012|Physicists|NULL|NULL
2020|400807|Optics/Optical Sciences.|2018|25-1054|Physics Teachers, Postsecondary|NULL|NULL
2020|400808|Condensed Matter and Materials Physics.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400808|Condensed Matter and Materials Physics.|2018|19-2012|Physicists|NULL|NULL
2020|400808|Condensed Matter and Materials Physics.|2018|25-1054|Physics Teachers, Postsecondary|NULL|NULL
2020|400809|Acoustics.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400809|Acoustics.|2018|19-2012|Physicists|NULL|NULL
2020|400809|Acoustics.|2018|25-1054|Physics Teachers, Postsecondary|NULL|NULL
2020|400810|Theoretical and Mathematical Physics.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400810|Theoretical and Mathematical Physics.|2018|19-2012|Physicists|NULL|NULL
2020|400810|Theoretical and Mathematical Physics.|2018|25-1054|Physics Teachers, Postsecondary|NULL|NULL
2020|400899|Physics, Other.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|400899|Physics, Other.|2018|19-2012|Physicists|NULL|NULL
2020|400899|Physics, Other.|2018|25-1054|Physics Teachers, Postsecondary|NULL|NULL
2020|401001|Materials Science.|2018|11-9041|Architectural and Engineering Managers|Bachelors degree|5
2020|401001|Materials Science.|2018|19-2032|Materials Scientists|NULL|NULL
2020|401001|Materials Science.|2018|19-4099|Life, Physical, and Social Science Technicians, All Other|NULL|NULL
2020|401001|Materials Science.|2018|25-1032|Engineering Teachers, Postsecondary|Doctoral or professional degree|4
2020|401002|Materials Chemistry.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|401002|Materials Chemistry.|2018|19-2031|Chemists|Bachelors degree|4
2020|401002|Materials Chemistry.|2018|19-2032|Materials Scientists|NULL|NULL
2020|401002|Materials Chemistry.|2018|19-4099|Life, Physical, and Social Science Technicians, All Other|NULL|NULL
2020|401002|Materials Chemistry.|2018|25-1052|Chemistry Teachers, Postsecondary|NULL|NULL
2020|401099|Materials Sciences, Other.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|401099|Materials Sciences, Other.|2018|19-2032|Materials Scientists|NULL|NULL
2020|401099|Materials Sciences, Other.|2018|25-1199|Postsecondary Teachers, All Other|NULL|NULL
2020|401101|Physics and Astronomy.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|401101|Physics and Astronomy.|2018|19-2011|Astronomers|NULL|NULL
2020|401101|Physics and Astronomy.|2018|19-2012|Physicists|NULL|NULL
2020|401101|Physics and Astronomy.|2018|25-1051|Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary|NULL|NULL
2020|401101|Physics and Astronomy.|2018|25-1054|Physics Teachers, Postsecondary|NULL|NULL
2020|409999|Physical Sciences, Other.|2018|11-9121|Natural Sciences Managers|Bachelors degree|5
2020|409999|Physical Sciences, Other.|2018|19-2099|Physical Scientists, All Other|NULL|NULL
2020|409999|Physical Sciences, Other.|2018|25-1199|Postsecondary Teachers, All Other|NULL|NULL
2020|410000|Science Technologies/Technicians, General.|2018|19-4043|Geological Technicians, Except Hydrologic Technicians|NULL|NULL
2020|410000|Science Technologies/Technicians, General.|2018|19-4044|Hydrologic Technicians|NULL|NULL
2020|410000|Science Technologies/Technicians, General.|2018|19-4099|Life, Physical, and Social Science Technicians, All Other|NULL|NULL
2020|410101|Biology/Biotechnology Technology/Technician.|2018|19-4021|Biological Technicians|NULL|NULL
2020|410204|Industrial Radiologic Technology/Technician.|2018|19-4051|Nuclear Technicians|NULL|NULL
2020|410205|Nuclear/Nuclear Power Technology/Technician.|2018|19-4051|Nuclear Technicians|NULL|NULL
2020|410205|Nuclear/Nuclear Power Technology/Technician.|2018|51-8011|Nuclear Power Reactor Operators|NULL|NULL
2020|410299|Nuclear and Industrial Radiologic Technologies/Technicians, Other.|2018|19-4051|Nuclear Technicians|NULL|NULL
2020|410301|Chemical Technology/Technician.|2018|19-4031|Chemical Technicians|Associates degree|4
2020|410301|Chemical Technology/Technician.|2018|51-8091|Chemical Plant and System Operators|NULL|NULL
2020|410301|Chemical Technology/Technician.|2018|51-9011|Chemical Equipment Operators and Tenders|NULL|NULL
2020|410303|Chemical Process Technology.|2018|19-4031|Chemical Technicians|Associates degree|4
2020|410303|Chemical Process Technology.|2018|19-4043|Geological Technicians, Except Hydrologic Technicians|NULL|NULL
2020|410303|Chemical Process Technology.|2018|19-4099|Life, Physical, and Social Science Technicians, All Other|NULL|NULL
2020|410303|Chemical Process Technology.|2018|51-8091|Chemical Plant and System Operators|NULL|NULL
2020|410303|Chemical Process Technology.|2018|51-9011|Chemical Equipment Operators and Tenders|NULL|NULL
2020|410399|Physical Science Technologies/Technicians, Other.|2018|19-4042|Environmental Science and Protection Technicians, Including Health|NULL|NULL
2020|410399|Physical Science Technologies/Technicians, Other.|2018|19-4043|Geological Technicians, Except Hydrologic Technicians|NULL|NULL
2020|410399|Physical Science Technologies/Technicians, Other.|2018|19-4044|Hydrologic Technicians|NULL|NULL
2020|410399|Physical Science Technologies/Technicians, Other.|2018|19-4099|Life, Physical, and Social Science Technicians, All Other|NULL|NULL
2020|419999|Science Technologies/Technicians, Other.|2018|19-4042|Environmental Science and Protection Technicians, Including Health|NULL|NULL
2020|419999|Science Technologies/Technicians, Other.|2018|19-4043|Geological Technicians, Except Hydrologic Technicians|NULL|NULL
2020|419999|Science Technologies/Technicians, Other.|2018|19-4044|Hydrologic Technicians|NULL|NULL
2020|419999|Science Technologies/Technicians, Other.|2018|19-4099|Life, Physical, and Social Science Technicians, All Other|NULL|NULL
2020|420101|Psychology, General.|2018|11-9199|Managers, All Other|NULL|NULL
2020|420101|Psychology, General.|2018|19-3032|Industrial-Organizational Psychologists|NULL|NULL
2020|420101|Psychology, General.|2018|19-3033|Clinical and Counseling Psychologists|NULL|NULL
2020|420101|Psychology, General.|2018|19-3039|Psychologists, All Other|NULL|NULL
2020|420101|Psychology, General.|2018|19-4061|Social Science Research Assistants|NULL|NULL
2020|420101|Psychology, General.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|422701|Cognitive Psychology and Psycholinguistics.|2018|11-9199|Managers, All Other|NULL|NULL
2020|422701|Cognitive Psychology and Psycholinguistics.|2018|19-3039|Psychologists, All Other|NULL|NULL
2020|422701|Cognitive Psychology and Psycholinguistics.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|422702|Comparative Psychology.|2018|11-9199|Managers, All Other|NULL|NULL
2020|422702|Comparative Psychology.|2018|19-3039|Psychologists, All Other|NULL|NULL
2020|422702|Comparative Psychology.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|422703|Developmental and Child Psychology.|2018|11-9199|Managers, All Other|NULL|NULL
2020|422703|Developmental and Child Psychology.|2018|19-3033|Clinical and Counseling Psychologists|NULL|NULL
2020|422703|Developmental and Child Psychology.|2018|21-1021|Child, Family, and School Social Workers|Bachelors degree|4
2020|422703|Developmental and Child Psychology.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|422704|Experimental Psychology.|2018|11-9199|Managers, All Other|NULL|NULL
2020|422704|Experimental Psychology.|2018|19-3039|Psychologists, All Other|NULL|NULL
2020|422704|Experimental Psychology.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|422705|Personality Psychology.|2018|11-9199|Managers, All Other|NULL|NULL
2020|422705|Personality Psychology.|2018|19-3039|Psychologists, All Other|NULL|NULL
2020|422705|Personality Psychology.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|422706|Behavioral Neuroscience.|2018|11-9199|Managers, All Other|NULL|NULL
2020|422706|Behavioral Neuroscience.|2018|19-1029|Biological Scientists, All Other|NULL|NULL
2020|422706|Behavioral Neuroscience.|2018|19-1099|Life Scientists, All Other|NULL|NULL
2020|422706|Behavioral Neuroscience.|2018|19-3039|Psychologists, All Other|NULL|NULL
2020|422706|Behavioral Neuroscience.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|422707|Social Psychology.|2018|11-9199|Managers, All Other|NULL|NULL
2020|422707|Social Psychology.|2018|19-3039|Psychologists, All Other|NULL|NULL
2020|422707|Social Psychology.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|422708|Psychometrics and Quantitative Psychology.|2018|11-9199|Managers, All Other|NULL|NULL
2020|422708|Psychometrics and Quantitative Psychology.|2018|15-2041|Statisticians|Masters degree|5
2020|422708|Psychometrics and Quantitative Psychology.|2018|19-3039|Psychologists, All Other|NULL|NULL
2020|422708|Psychometrics and Quantitative Psychology.|2018|19-4061|Social Science Research Assistants|NULL|NULL
2020|422708|Psychometrics and Quantitative Psychology.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|422709|Psychopharmacology.|2018|11-9199|Managers, All Other|NULL|NULL
2020|422709|Psychopharmacology.|2018|19-1042|Medical Scientists, Except Epidemiologists|Doctoral or professional degree|5
2020|422709|Psychopharmacology.|2018|19-3039|Psychologists, All Other|NULL|NULL
2020|422709|Psychopharmacology.|2018|25-1071|Health Specialties Teachers, Postsecondary|Doctoral or professional degree|5
2020|422710|Developmental and Adolescent Psychology.|2018|11-9199|Managers, All Other|NULL|NULL
2020|422710|Developmental and Adolescent Psychology.|2018|21-1021|Child, Family, and School Social Workers|Bachelors degree|4
2020|422710|Developmental and Adolescent Psychology.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|422799|Research and Experimental Psychology, Other.|2018|11-9199|Managers, All Other|NULL|NULL
2020|422799|Research and Experimental Psychology, Other.|2018|19-3039|Psychologists, All Other|NULL|NULL
2020|422799|Research and Experimental Psychology, Other.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|422801|Clinical Psychology.|2018|11-9199|Managers, All Other|NULL|NULL
2020|422801|Clinical Psychology.|2018|19-3033|Clinical and Counseling Psychologists|NULL|NULL
2020|422801|Clinical Psychology.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|422802|Community Psychology.|2018|11-9199|Managers, All Other|NULL|NULL
2020|422802|Community Psychology.|2018|19-3039|Psychologists, All Other|NULL|NULL
2020|422802|Community Psychology.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|422803|Counseling Psychology.|2018|11-9199|Managers, All Other|NULL|NULL
2020|422803|Counseling Psychology.|2018|19-3033|Clinical and Counseling Psychologists|NULL|NULL
2020|422803|Counseling Psychology.|2018|21-1014|Mental Health Counselors|NULL|NULL
2020|422803|Counseling Psychology.|2018|21-1019|Counselors, All Other|NULL|NULL
2020|422803|Counseling Psychology.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|422804|Industrial and Organizational Psychology.|2018|11-3121|Human Resources Managers|Bachelors degree|5
2020|422804|Industrial and Organizational Psychology.|2018|11-3131|Training and Development Managers|Bachelors degree|4
2020|422804|Industrial and Organizational Psychology.|2018|11-9199|Managers, All Other|NULL|NULL
2020|422804|Industrial and Organizational Psychology.|2018|13-1071|Human Resources Specialists|Bachelors degree|4
2020|422804|Industrial and Organizational Psychology.|2018|13-1111|Management Analysts|Bachelors degree|5
2020|422804|Industrial and Organizational Psychology.|2018|13-1151|Training and Development Specialists|Bachelors degree|4
2020|422804|Industrial and Organizational Psychology.|2018|19-3032|Industrial-Organizational Psychologists|NULL|NULL
2020|422804|Industrial and Organizational Psychology.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|422805|School Psychology.|2018|11-9199|Managers, All Other|NULL|NULL
2020|422805|School Psychology.|2018|19-3034|School Psychologists|NULL|NULL
2020|422805|School Psychology.|2018|21-1012|Educational, Guidance, and Career Counselors and Advisors|Masters degree|4
2020|422805|School Psychology.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|422806|Educational Psychology.|2018|11-9199|Managers, All Other|NULL|NULL
2020|422806|Educational Psychology.|2018|19-3034|School Psychologists|NULL|NULL
2020|422806|Educational Psychology.|2018|19-3039|Psychologists, All Other|NULL|NULL
2020|422806|Educational Psychology.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|422807|Clinical Child Psychology.|2018|11-9199|Managers, All Other|NULL|NULL
2020|422807|Clinical Child Psychology.|2018|19-3033|Clinical and Counseling Psychologists|NULL|NULL
2020|422807|Clinical Child Psychology.|2018|19-3039|Psychologists, All Other|NULL|NULL
2020|422807|Clinical Child Psychology.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|422808|Environmental Psychology.|2018|11-9199|Managers, All Other|NULL|NULL
2020|422808|Environmental Psychology.|2018|19-3039|Psychologists, All Other|NULL|NULL
2020|422808|Environmental Psychology.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|422809|Geropsychology.|2018|11-9199|Managers, All Other|NULL|NULL
2020|422809|Geropsychology.|2018|19-3033|Clinical and Counseling Psychologists|NULL|NULL
2020|422809|Geropsychology.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|422810|Health/Medical Psychology.|2018|11-9199|Managers, All Other|NULL|NULL
2020|422810|Health/Medical Psychology.|2018|19-3033|Clinical and Counseling Psychologists|NULL|NULL
2020|422810|Health/Medical Psychology.|2018|19-3039|Psychologists, All Other|NULL|NULL
2020|422810|Health/Medical Psychology.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|422811|Family Psychology.|2018|11-9199|Managers, All Other|NULL|NULL
2020|422811|Family Psychology.|2018|19-3033|Clinical and Counseling Psychologists|NULL|NULL
2020|422811|Family Psychology.|2018|19-3039|Psychologists, All Other|NULL|NULL
2020|422811|Family Psychology.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|422812|Forensic Psychology.|2018|11-9199|Managers, All Other|NULL|NULL
2020|422812|Forensic Psychology.|2018|19-3039|Psychologists, All Other|NULL|NULL
2020|422812|Forensic Psychology.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|422813|Applied Psychology.|2018|11-9199|Managers, All Other|NULL|NULL
2020|422813|Applied Psychology.|2018|19-3039|Psychologists, All Other|NULL|NULL
2020|422813|Applied Psychology.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
2020|422814|Applied Behavior Analysis.|2018|11-9199|Managers, All Other|NULL|NULL
2020|422814|Applied Behavior Analysis.|2018|19-3033|Clinical and Counseling Psychologists|NULL|NULL
2020|422814|Applied Behavior Analysis.|2018|19-3039|Psychologists, All Other|NULL|NULL
2020|422814|Applied Behavior Analysis.|2018|25-1066|Psychology Teachers, Postsecondary|NULL|NULL
